id,title,release_date,release_year,budget,revenue,runtime,popularity,vote_average,vote_count,original_language,genres,genre_count,in_collection,adult,status
618588,Arthur the King,2024-02-22,2024,19000000,40829138,107,6.0486,7.548,921,en,"Adventure, Drama",2,False,False,Released
619264,The Platform,2019-11-08,2019,1203235,1090116,95,5.5129,6.969,7762,es,"Drama, Science Fiction, Thriller",3,True,False,Released
619592,Force of Nature,2020-07-02,2020,15000000,638221,91,2.1442,5.165,555,en,"Action, Adventure, Crime, Thriller",4,False,False,Released
619730,Don't Worry Darling,2022-09-21,2022,35000000,86700000,123,5.5014,6.771,2912,en,"Science Fiction, Mystery, Thriller",3,False,False,Released
619778,Malignant,2021-09-01,2021,40000000,34891791,111,6.6235,6.749,2590,en,"Horror, Mystery",2,False,False,Released
619803,The Roundup 2,2022-05-18,2022,7600000,101166707,106,6.4734,7.334,418,ko,"Action, Crime, Thriller, Adventure",4,True,False,Released
619918,Ella Bella Bingo,2020-01-24,2020,6000000,1339784,75,0.8057,6.6,63,no,"Animation, Family",2,False,False,Released
620683,My Mom Is a Character 3,2019-12-26,2019,2000000,39273021,111,1.0474,8.2,493,pt,Comedy,1,True,False,Released
620725,Jexi,2019-10-10,2019,5000000,9341824,84,2.9722,6.756,1275,en,Comedy,1,False,False,Released
621191,Blue Story,2019-11-22,2019,1600000,5750000,91,3.3992,7.275,238,en,"Crime, Drama, Romance",3,False,False,Released
621587,Next Goal Wins,2023-11-16,2023,14000000,18062279,104,2.528,6.417,569,en,"Comedy, Drama",2,False,False,Released
622792,Kanguva,2024-11-14,2024,37647000,11882000,154,0.8351,3.621,29,ta,"Action, Thriller, Fantasy",3,False,False,Released
623135,Sinkhole,2021-08-11,2021,11400000,17970000,113,4.3958,6.885,161,ko,"Comedy, Drama",2,False,False,Released
623511,The Burning Sea,2021-10-29,2021,8300000,2836382,104,4.3534,6.556,293,no,"Action, Thriller, Drama",3,False,False,Released
624091,Sri Asih,2022-11-17,2022,1242172,4577403,134,1.3115,6.494,156,id,"Action, Adventure, Science Fiction",3,False,False,Released
624385,Ascendant,2021-04-08,2021,20000000,318989,101,0.7523,4.559,17,en,"Mystery, Science Fiction, Thriller",3,False,False,Released
624484,The Predators,2020-10-22,2020,1800000,230051,109,0.4572,6.7,209,it,"Drama, Comedy",2,False,False,Released
624779,VFW,2019-09-21,2019,1000000,23101,92,2.299,5.9,263,en,"Action, Crime, Horror, Thriller",4,False,False,Released
624860,The Matrix Resurrections,2021-12-16,2021,190000000,156497322,148,13.3675,6.333,6411,en,"Science Fiction, Action, Adventure",3,True,False,Released
625568,Unhinged,2020-07-16,2020,33000000,39238300,90,6.643,6.433,2499,en,"Action, Thriller, Horror",3,False,False,Released
626735,Dog,2022-02-17,2022,20000000,84774243,101,4.6239,7.291,1749,en,"Drama, Comedy",2,False,False,Released
626872,Emergency Declaration,2022-08-03,2022,18052672,19200000,140,4.8793,7.463,427,ko,"Action, Drama, Thriller",3,False,False,Released
627290,Antebellum,2020-09-02,2020,15000000,7060384,106,1.8674,6.257,985,en,Horror,1,False,False,Released
628012,Thi Baan x BNK48,2020-01-23,2020,225413,640744,130,0.5459,6.115,13,th,"Comedy, Drama",2,True,False,Released
628241,Ala Vaikunthapurramuloo,2020-01-12,2020,11450000,34000000,165,2.0453,6.588,108,te,"Action, Comedy, Drama, Family",4,False,False,Released
629017,Run Hide Fight,2021-06-17,2021,2000000,34561,109,3.513,6.6,351,en,"Action, Crime, Thriller",3,False,False,Released
629078,The Glassworker,2024-07-26,2024,116000,108000,98,1.2901,6.962,39,ur,"Animation, Family, Romance, War",4,False,False,Released
629176,Samaritan,2022-08-25,2022,100000000,75000000,102,6.1633,6.65,2176,en,"Science Fiction, Crime, Action",3,True,False,Released
629542,The Bad Guys,2022-03-17,2022,80000000,250162278,100,10.2125,7.5,2521,en,"Action, Animation, Comedy, Crime, Family",5,True,False,Released
630004,The Vault,2021-03-04,2021,15000000,8804000,114,4.1181,6.804,1060,en,"Drama, Action, Thriller",3,False,False,Released
630220,18 Presents,2020-01-02,2020,2500000,3486375,110,1.1481,7.398,710,it,"Drama, Family",2,False,False,Released
630240,Titane,2021-07-14,2021,6600000,4982335,108,3.2975,6.338,1659,fr,"Drama, Thriller, Horror",3,False,False,Released
631842,Knock at the Cabin,2023-02-01,2023,20000000,54700000,100,6.2913,6.247,3057,en,"Horror, Mystery, Thriller",3,False,False,Released
631843,Old,2021-07-21,2021,18000000,90146510,108,7.15,6.323,4839,en,"Thriller, Mystery, Horror",3,False,False,Released
632322,All My Life,2020-10-23,2020,25000000,2000000,93,2.5056,7.8,513,en,"Romance, Drama",2,False,False,Released
632357,The Unholy,2021-03-31,2021,10000000,30832137,99,3.866,6.555,2245,en,"Horror, Mystery",2,False,False,Released
632617,C'mon C'mon,2021-11-19,2021,8300000,4300000,109,2.3538,7.2,759,en,Drama,1,False,False,Released
633821,Fight Like Angels,2019-09-30,2019,509000,566764,107,0.2186,6.0,29,it,"Drama, History",2,False,False,Released
634429,Shin Ultraman,2022-05-13,2022,5500000,34441594,112,5.4053,7.4,232,ja,"Action, Science Fiction",2,False,False,Released
634492,Madame Web,2024-02-14,2024,80000000,100498764,117,8.3551,5.298,2539,en,"Action, Fantasy",2,False,False,Released
634528,The Marksman,2021-01-15,2021,23000000,23076711,108,6.2321,6.788,1727,en,"Action, Drama, Thriller",3,False,False,Released
634649,Spider-Man: No Way Home,2021-12-15,2021,200000000,1921847111,148,66.5808,7.933,21834,en,"Action, Adventure, Science Fiction",3,True,False,Released
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,2020-10-16,2020,15700000,523542183,117,11.5442,8.199,4455,ja,"Animation, Action, Fantasy",3,True,False,Released
635731,Pig,2021-07-16,2021,3000000,4638959,92,3.5692,6.631,1705,en,"Drama, Thriller, Mystery",3,False,False,Released
635891,Clerks III,2022-09-04,2022,7000000,4737955,100,2.4852,6.042,310,en,"Comedy, Drama",2,True,False,Released
635910,The Last Voyage of the Demeter,2023-08-09,2023,45000000,21600000,119,4.7058,6.751,1909,en,"Horror, Fantasy",2,False,False,Released
636322,FOMO: Fear of Missing Out,2019-10-10,2019,208000,78254,0,0.1146,6.958,12,hu,Drama,1,False,False,Released
637053,Shithouse,2020-10-16,2020,80000,18370,102,1.8464,6.9,191,en,"Comedy, Drama, Romance",3,False,False,Released
637202,Fate/Grand Order the Movie: Divine Realm of the Round Table: Camelot 1 Wandering; Agateram,2020-12-05,2020,2000000,3607899,90,1.9941,7.103,73,ja,"Animation, Action, Adventure, History, Drama, Fantasy",6,True,False,Released
637649,Wrath of Man,2021-04-22,2021,40000000,103966489,119,17.3291,7.579,6031,en,"Thriller, Crime, Drama",3,False,False,Released
637693,Spirit Untamed,2021-05-20,2021,30000000,42717215,88,3.3308,7.279,553,en,"Animation, Adventure, Family, Western",4,True,False,Released
638965,Mandibles,2021-05-19,2021,4900000,2044087,77,1.3836,6.31,606,fr,"Comedy, Fantasy",2,False,False,Released
638985,KKN: Curse of the Dancing Village,2022-04-30,2022,1100000,21608747,130,0.7202,5.7,33,id,"Horror, Mystery, Thriller",3,True,False,Released
639720,IF,2024-05-08,2024,110000000,190309707,104,10.4914,6.965,1583,en,"Comedy, Fantasy, Family",3,False,False,Released
639933,The Northman,2022-04-07,2022,70000000,69633110,137,9.7092,7.031,4984,en,"Action, Adventure, Fantasy",3,False,False,Released
639999,Ejen Ali: The Movie,2019-11-28,2019,1570000,7324768,97,0.3779,8.3,24,ms,"Animation, Action, Adventure, Family, Science Fiction",5,True,False,Released
640146,Ant-Man and the Wasp: Quantumania,2023-02-15,2023,200000000,476071180,125,10.2429,6.229,5766,en,"Action, Adventure, Science Fiction",3,True,False,Released
640344,Me Against You: Mr. S's Vendetta,2020-01-17,2020,75000,9500000,64,0.7447,8.1,471,it,"Family, Fantasy",2,True,False,Released
640484,Valimai,2022-02-24,2022,19200000,20900000,179,0.6874,5.5,33,ta,"Action, Crime, Thriller",3,False,False,Released
642657,Milea,2020-02-13,2020,4000000,6782253,99,0.5791,6.2,29,id,"Drama, Romance",2,True,False,Released
642684,Operation Portugal,2021-06-23,2021,1400000,3795575,95,0.6241,4.958,106,fr,Comedy,1,True,False,Released
643215,Asterix & Obelix: The Middle Kingdom,2023-02-01,2023,72000000,46497678,111,5.4047,4.82,1162,fr,"Family, Comedy, Adventure, Fantasy",4,True,False,Released
643586,Willy's Wonderland,2021-02-12,2021,5000000,431020,89,5.1234,6.0,1123,en,"Horror, Thriller",2,False,False,Released
644083,Twist,2021-01-22,2021,2000000,510466,92,3.114,5.8,192,en,"Crime, Drama, Action",3,False,False,Released
644124,Dampyr,2022-10-28,2022,15000000,362113,109,1.5827,6.2,176,it,"Horror, Fantasy, Action",3,False,False,Released
644495,House of Gucci,2021-11-24,2021,75000000,153235995,158,4.1854,6.6,3414,en,"Drama, Crime, History",3,False,False,Released
644712,Street Dancer 3D,2020-01-24,2020,9204790,12589965,146,0.9871,6.6,45,hi,Drama,1,True,False,Released
646207,The Ice Road,2021-06-24,2021,40000000,7502846,108,5.8778,6.759,1898,en,"Action, Thriller",2,True,False,Released
646380,Don't Look Up,2021-12-08,2021,75000000,791863,138,15.144,7.064,9258,en,"Comedy, Science Fiction, Drama",3,False,False,Released
646385,Scream,2022-01-12,2022,24000000,138874789,114,14.2061,6.687,3831,en,"Horror, Mystery",2,True,False,Released
646389,Plane,2023-01-11,2023,25000000,74515586,107,8.5189,6.897,2633,en,"Action, Adventure, Thriller",3,False,False,Released
646683,The Exorcism,2024-05-30,2024,22000000,12610418,96,3.5959,5.045,419,en,"Horror, Thriller",2,False,False,Released
647245,Reagan,2024-08-29,2024,25000000,30107173,141,4.3296,6.277,110,en,"History, Drama",2,False,False,Released
647745,The Morning After,2020-08-19,2020,4327440,2513010,97,1.0801,5.6,92,fr,Comedy,1,False,False,Released
648579,The Unbearable Weight of Massive Talent,2022-04-20,2022,30000000,29116320,107,4.3418,6.781,2443,en,"Action, Comedy, Crime",3,False,False,Released
649609,Renfield,2023-04-07,2023,65000000,26874347,93,4.6113,6.449,2104,en,"Comedy, Fantasy, Horror",3,False,False,Released
650415,Black Raven,2019-12-05,2019,826500,146000,110,0.2019,7.0,15,uk,"Drama, History, War",3,False,False,Released
651881,Bye Bye Morons,2020-10-21,2020,9700000,16955173,87,1.4497,7.179,949,fr,"Comedy, Drama",2,False,False,Released
652004,The Wolf of Snow Hollow,2020-10-23,2020,2000000,239828,85,2.5111,6.061,497,en,"Horror, Thriller",2,False,False,Released
653346,Kingdom of the Planet of the Apes,2024-05-08,2024,160000000,397378150,145,11.3367,7.055,4204,en,"Science Fiction, Adventure, Action",3,True,False,Released
653851,Devotion,2022-11-23,2022,90000000,20000000,139,3.6963,7.066,814,en,"War, Drama, Action",3,False,False,Released
655082,Eiffel,2021-10-07,2021,26000000,13000000,108,1.9079,6.248,723,fr,"Romance, Drama",2,False,False,Released
656663,Jackass Forever,2022-02-01,2022,10000000,80563999,96,3.1197,6.789,901,en,"Action, Comedy, Documentary",3,True,False,Released
656858,Driving Licence,2019-12-20,2019,704334,3803406,135,0.6794,6.6,41,ml,"Drama, Thriller, Comedy",3,False,False,Released
658397,Apparition,2019-12-18,2019,1000000,175038,83,0.8191,4.9,30,en,Horror,1,False,False,Released
659153,5Gang: A Different Kind of Christmas,2019-12-27,2019,1500000,1489573,96,0.1549,7.9,111,ro,"Action, Comedy",2,False,False,Released
659731,Varane Avashyamund,2020-02-07,2020,587640,4139731,145,0.7956,6.7,37,ml,"Comedy, Family, Romance",3,False,False,Released
659764,Love Likes Coincidences 2,2020-01-31,2020,2100000,1200000,120,0.4971,6.9,10,tr,"Romance, Drama",2,True,False,Released
659940,The Marco Effect,2021-05-27,2021,8000000,39300,125,1.8968,5.8,126,da,"Thriller, Crime",2,True,False,Released
659959,Summer of 85,2020-07-14,2020,6900000,3600000,101,2.7448,7.401,898,fr,"Romance, Drama",2,False,False,Released
659988,Madeleine Collins,2021-07-21,2021,3800000,1549405,102,0.7766,6.0,164,fr,"Drama, Thriller",2,False,False,Released
659991,Made in Italy,2020-07-09,2020,101339,2915266,94,1.7448,5.985,294,en,"Comedy, Drama",2,False,False,Released
660000,Lost Illusions,2021-10-20,2021,20800000,8600000,149,1.7875,7.393,551,fr,"Drama, Romance, History",3,False,False,Released
660046,Ponniyin Selvan: Part I,2022-09-30,2022,29500000,59000000,167,1.9154,7.081,93,ta,"Action, Adventure, History",3,True,False,Released
660120,The Worst Person in the World,2021-10-13,2021,5000000,12687507,128,4.5727,7.442,1806,no,"Drama, Romance, Comedy",3,False,False,Released
660360,Noryang: Deadly Sea,2023-12-20,2023,40000000,34210966,153,3.5798,6.362,159,ko,"War, Action, History, Drama",4,True,False,Released
660942,The Innocents,2021-09-03,2021,3400000,322000,117,2.3697,6.891,709,no,"Horror, Drama, Fantasy",3,False,False,Released
661043,Malang,2020-02-06,2020,7907534,11136444,135,1.005,7.0,64,hi,"Romance, Action, Adventure, Crime, Thriller",5,False,False,Released
661374,Glass Onion: A Knives Out Mystery,2022-11-23,2022,40000000,15000000,140,8.1324,7.0,6736,en,"Comedy, Crime, Mystery",3,True,False,Released
661539,A Complete Unknown,2024-12-25,2024,65000000,138003641,141,6.9656,7.083,1410,en,"Drama, Music",2,False,False,Released
661791,The Grandmother,2022-01-28,2022,3749231,1817696,101,1.8452,5.889,482,es,"Drama, Horror",2,False,False,Released
662716,"Infernal Guidon, or Cossack Christmas",2020-01-01,2020,1340000,342857,102,0.4956,6.2,16,uk,"Adventure, Fantasy, Comedy, Family",4,False,False,Released
662745,Monica and Friends: Lessons,2021-12-30,2021,1900000,2100000,97,0.5453,8.2,96,pt,"Family, Comedy, Drama, Adventure",4,True,False,Released
663260,Black Box,2021-09-08,2021,10722240,9738741,130,3.4689,7.326,1428,fr,"Mystery, Thriller, Drama",3,False,False,Released
663712,Terrifier 2,2022-10-06,2022,250000,15741780,138,7.6585,6.671,2466,en,Horror,1,True,False,Released
663870,Riders of Justice,2020-11-19,2020,5300000,679505,116,2.6397,7.275,1056,da,"Action, Comedy, Drama, Thriller",4,False,False,Released
664300,Shiva Baby,2021-03-26,2021,250000,359247,78,2.7303,7.115,770,en,"Comedy, Drama",2,False,False,Released
664332,Gangubai Kathiawadi,2022-02-24,2022,12000000,25300000,157,1.7973,7.5,186,hi,"Crime, Drama, History",3,False,False,Released
664341,Eileen,2023-12-01,2023,16000000,1560142,98,3.9511,5.829,381,en,"Thriller, Crime",2,False,False,Released
664469,Amsterdam,2022-09-27,2022,80000000,31245810,134,3.4435,6.1,1810,en,"Mystery, Comedy, Drama",3,False,False,Released
664958,Lethal Kittens,2020-01-30,2020,1200000,307143,113,0.2015,7.4,17,uk,"Comedy, War",2,True,False,Released
665488,Divorce Club,2020-07-14,2020,9466480,5127426,108,1.82,5.732,248,fr,Comedy,1,False,False,Released
666277,Past Lives,2023-06-02,2023,12000000,28126646,106,9.045,7.711,2276,en,"Drama, Romance",2,False,False,Released
667062,Legend of Gatotkaca,2022-06-09,2022,1400000,455532,129,0.4003,6.4,11,id,"Action, Adventure, Drama, Fantasy, Science Fiction",5,False,False,Released
667216,Infinity Pool,2023-01-27,2023,4500000,5078400,118,3.7011,6.065,1012,en,"Horror, Science Fiction, Thriller",3,False,False,Released
667538,Transformers: Rise of the Beasts,2023-06-06,2023,195000000,441381193,127,11.8515,7.172,5235,en,"Science Fiction, Adventure, Action",3,False,False,Released
667717,Deep Sea,2023-01-22,2023,28700000,136090000,112,2.2366,6.983,148,zh,"Animation, Adventure, Drama, Fantasy, Mystery",5,False,False,Released
668435,Thappad,2020-02-27,2020,2859129,5306068,144,0.9459,6.971,70,hi,Drama,1,False,False,Released
668482,Roald Dahl's Matilda the Musical,2022-11-25,2022,25000000,37289659,117,3.5532,6.8,810,en,"Family, Comedy, Fantasy",3,False,False,Released
668640,Official Competition,2021-09-04,2021,4100000,4732705,114,1.2512,6.639,442,es,"Comedy, Drama",2,False,False,Released
668742,Father There Is Only One 2,2020-07-29,2020,4000000,14871307,96,1.3461,7.519,573,es,"Comedy, Family",2,True,False,Released
669665,Our Father,2020-09-24,2020,1500000,1173740,120,0.5614,6.61,214,it,Drama,1,False,False,Released
670292,The Creator,2023-09-27,2023,80000000,104272136,134,12.9011,7.005,3770,en,"Science Fiction, Action, Adventure",3,False,False,Released
670428,PG: Psycho Goreman,2020-10-29,2020,1700000,95384,95,4.1617,6.013,426,en,"Science Fiction, Comedy, Horror",3,False,False,Released
671047,Les Blagues de Toto,2020-08-05,2020,6438600,8859185,84,0.4131,4.879,62,fr,Comedy,1,True,False,Released
672125,Love Mocktail,2020-01-31,2020,266103,665258,153,0.7478,6.556,18,kn,"Romance, Drama",2,False,False,Released
673309,American Underdog,2021-12-25,2021,25000000,26514814,112,3.0933,7.092,414,en,"Drama, Family",2,False,False,Released
673593,Mean Girls,2024-01-10,2024,36000000,104970953,113,6.9065,5.9,712,en,Comedy,1,False,False,Released
674324,The Banshees of Inisherin,2022-10-20,2022,20000000,49300000,114,5.2014,7.463,3318,en,"Drama, Comedy",2,False,False,Released
675353,Sonic the Hedgehog 2,2022-03-30,2022,110000000,405421518,123,12.7681,7.433,5831,en,"Action, Adventure, Family, Comedy",4,True,False,Released
675445,PAW Patrol: The Movie,2021-08-09,2021,26000000,144327371,86,5.7198,7.327,1266,en,"Family, Comedy, Adventure, Animation",4,True,False,Released
676685,Panda Bear in Africa,2024-03-15,2024,10000000,5514627,94,1.7964,7.1,79,nl,"Animation, Adventure, Comedy, Family",4,False,False,Released
676701,Tad and The Emerald Tablet,2022-08-24,2022,11983950,32800000,89,2.7585,7.466,337,es,"Animation, Adventure, Family, Comedy, Fantasy",5,True,False,Released
676710,The Amazing Maurice,2022-12-16,2022,17000000,21110363,93,3.1959,6.675,180,en,"Animation, Adventure, Comedy, Family, Fantasy",5,False,False,Released
676727,The Inventor,2023-09-15,2023,10000000,2037563,92,1.2212,6.5,24,en,"Animation, Drama, Family, History",4,False,False,Released
677179,Creed III,2023-03-01,2023,75000000,275300000,116,8.7459,7.078,2845,en,"Drama, Action",2,True,False,Released
678391,HIT: The First Case,2020-02-27,2020,720000,1300000,126,1.2943,6.578,51,te,"Crime, Thriller, Action",3,True,False,Released
678512,Sound of Freedom,2023-07-03,2023,14500000,250600000,131,7.4735,7.955,2729,en,"Action, Drama",2,False,False,Released
680813,Flee,2021-06-17,2021,3400000,712229,89,1.7554,7.7,389,da,"Documentary, Animation",2,False,False,Released
681887,Cosmic Sin,2021-03-12,2021,20000000,349757,88,3.1251,3.988,579,en,"Science Fiction, Action, Adventure",3,False,False,Released
682507,Where the Crawdads Sing,2022-07-14,2022,24000000,144353965,126,5.2892,7.527,2274,en,"Drama, Mystery, Romance",3,False,False,Released
683311,Castle Falls,2021-12-03,2021,4000000,2643,90,1.7569,6.189,143,en,"Action, Crime, Thriller, Drama",4,False,False,Released
683722,Aalto,2020-09-04,2020,647000,73111,103,0.5624,6.1,24,fi,Documentary,1,False,False,Released
684684,Shortcut,2020-09-25,2020,1400000,769563,80,1.6613,5.286,126,en,"Horror, Adventure, Fantasy",3,False,False,Released
688258,Occupation: Rainfall,2020-10-30,2020,25000000,343414,128,3.4459,6.2,275,en,"Science Fiction, Action",2,True,False,Released
690957,Pushpa: The Rise,2021-12-16,2021,17200000,45800000,179,2.4348,6.785,181,te,"Action, Drama, Thriller",3,True,False,Released
693113,Midnight in the Switchgrass,2021-07-23,2021,15000000,229811,99,3.0254,5.819,477,en,"Crime, Mystery, Thriller, Action",4,False,False,Released
693134,Dune: Part Two,2024-02-27,2024,190000000,714844358,167,21.9411,8.126,7816,en,"Science Fiction, Adventure",2,True,False,Released
693827,Lansky,2021-06-24,2021,5000000,136579,119,2.0066,5.97,165,en,"Crime, Drama, Thriller",3,False,False,Released
694103,Roohi,2021-03-11,2021,4100000,3600000,134,0.9278,4.5,38,hi,"Horror, Comedy",2,False,False,Released
694919,Money Plane,2020-09-29,2020,568443,618,82,2.1053,5.611,292,en,"Action, Crime, Thriller",3,False,False,Released
695721,The Hunger Games: The Ballad of Songbirds & Snakes,2023-11-15,2023,100000000,337371917,157,9.3496,6.986,3464,en,"Science Fiction, Action",2,False,False,Released
695962,Bhool Bhulaiyaa 2,2022-05-20,2022,8400000,32000000,143,1.6536,6.157,89,hi,"Horror, Comedy",2,True,False,Released
696157,Whitney Houston: I Wanna Dance with Somebody,2022-12-20,2022,50000000,59800000,144,4.1993,7.0,516,en,"Music, History, Drama",3,False,False,Released
696826,Il regno,2020-06-26,2020,800000,2880,95,0.3635,5.6,69,it,Comedy,1,False,False,Released
698508,Redeeming Love,2022-01-21,2022,30000000,9464198,134,11.6122,7.84,732,en,"Romance, Drama, Western",3,False,False,Released
698687,Transformers One,2024-09-11,2024,75000000,129408392,104,11.1113,7.967,1588,en,"Animation, Science Fiction, Adventure, Family",4,False,False,Released
700391,65,2023-03-02,2023,45000000,60730568,92,7.6442,5.949,2814,en,"Action, Adventure, Science Fiction",3,False,False,Released
701062,"Sí, Mi Amor",2020-01-23,2020,5000,5000,107,0.1832,6.8,42,es,"Comedy, Family, Romance",3,True,False,Released
702525,Bigfoot Family,2020-07-23,2020,17520000,10855626,97,2.6597,7.081,227,en,"Animation, Adventure, Family",3,True,False,Released
709631,Cobweb,2023-07-19,2023,13000000,10091821,88,9.2773,6.434,1045,en,Horror,1,False,False,Released
712022,Party of Fools,2024-01-24,2024,6000000,703176,122,0.4609,5.7,32,fr,"Drama, History, Thriller",3,False,False,Released
712121,Sweat,2021-03-12,2021,1619835,11546,107,0.8592,6.282,110,pl,"Drama, Thriller",2,False,False,Released
712454,The Summit of the Gods,2021-09-22,2021,9850000,1756552,95,1.8334,7.758,409,fr,"Animation, Adventure, Mystery",3,False,False,Released
713704,Evil Dead Rise,2023-04-12,2023,15000000,147156372,96,14.2725,6.913,3609,en,"Horror, Thriller",2,False,False,Released
714676,Alice,2022-03-18,2022,19500000,373043,100,3.2353,5.613,84,en,"Thriller, Drama",2,False,False,Released
714869,Serial (Bad) Weddings 3,2021-12-21,2021,22000000,27832384,97,2.363,6.28,421,fr,"Romance, Comedy",2,True,False,Released
714888,Argentina 1985,2022-09-29,2022,20000000,58424000,141,1.8474,7.8,735,es,"Drama, History, Crime",3,False,False,Released
716612,Spencer,2021-11-04,2021,18000000,25246967,116,2.6865,6.731,1804,en,Drama,1,False,False,Released
717728,Jeepers Creepers: Reborn,2022-09-15,2022,5000000,6175213,88,3.9566,5.315,1065,en,Horror,1,False,False,Released
717930,Kandahar,2023-05-25,2023,30000000,9400000,119,7.5446,6.764,1219,en,"Action, Thriller, War",3,False,False,Released
718032,Licorice Pizza,2021-11-26,2021,40000000,33276075,133,5.4171,6.956,2620,en,"Drama, Comedy, Romance",3,False,False,Released
718789,Lightyear,2022-06-15,2022,200000000,226425420,105,6.6141,6.879,3758,en,"Animation, Science Fiction, Family, Adventure",4,False,False,Released
718821,Twisters,2024-07-10,2024,155000000,372262265,123,8.5409,6.775,2925,en,"Action, Thriller",2,True,False,Released
718840,A Nice Girl Like You,2020-07-18,2020,6100000,769234,94,2.5949,5.847,382,en,"Comedy, Romance",2,False,False,Released
718930,Bullet Train,2022-08-03,2022,90000000,239268602,126,12.428,7.412,7430,en,"Action, Comedy, Thriller",3,False,False,Released
719221,Tarot,2024-05-01,2024,8000000,49256239,92,5.078,6.36,1378,en,Horror,1,False,False,Released
719256,Jesus Revolution,2023-02-23,2023,15000000,52300000,120,2.3374,6.8,172,en,"Drama, History",2,False,False,Released
720557,Tiger 3,2023-11-12,2023,36320000,56490000,155,1.8483,5.8,60,hi,"Action, Adventure, Thriller",3,True,False,Released
721625,Songbird,2020-12-10,2020,2500000,1000000,85,3.364,6.169,778,en,"Science Fiction, Thriller",2,False,False,Released
722778,The Hand of God,2021-11-24,2021,13049974,167909,130,1.3784,7.533,1769,it,Drama,1,False,False,Released
723072,Host,2020-12-04,2020,100000,443807,56,4.8135,6.48,1087,en,Horror,1,False,False,Released
724495,The Woman King,2022-09-16,2022,50000000,97562514,135,7.1273,7.608,2343,en,"Action, Drama, History, War",4,False,False,Released
724665,"Confess, Fletch",2022-09-16,2022,20000000,500000,99,3.0218,6.227,391,en,"Comedy, Mystery, Crime",3,False,False,Released
725201,The Gray Man,2022-07-13,2022,200000000,454023,128,10.0545,6.903,4178,en,"Action, Thriller",2,False,False,Released
726139,Project Silence,2024-07-11,2024,14750000,6283415,96,4.0681,6.884,391,ko,"Thriller, Action, Horror, Science Fiction, Adventure",5,False,False,Released
726274,Irati,2023-02-24,2023,4300000,1036926,112,1.1235,6.591,110,eu,"Drama, Adventure, Fantasy",3,False,False,Released
726739,Cats & Dogs 3: Paws Unite,2020-09-15,2020,17000000,4200000,84,2.756,6.3,254,en,"Family, Comedy, Action",3,True,False,Released
727002,Preparations to Be Together for an Unknown Period of Time,2020-09-24,2020,1000000,117368,95,0.3949,5.913,52,hu,Drama,1,False,False,Released
727340,Hunt,2022-08-10,2022,17000000,25994,131,5.5306,6.8,212,ko,"Action, Mystery, Drama",3,False,False,Released
728118,"Quo Vadis, Aida?",2021-02-26,2021,4750000,813253,104,1.4282,7.659,472,sr,"War, Drama, History",3,True,False,Released
728949,Nightbitch,2024-12-06,2024,20000000,170737,98,3.1155,5.766,351,en,"Comedy, Horror",2,False,False,Released
730047,Cyrano,2021-12-17,2021,20000000,3000000,122,2.245,6.3,323,en,"Drama, Romance",2,False,False,Released
732698,Guest from the Future,2024-04-18,2024,9700000,17757554,144,1.4235,7.5,48,ru,"Science Fiction, Adventure, Family",3,False,False,Released
733982,It's me against you - The mystery of the spellbound school,2021-08-18,2021,4180000,5606810,63,0.4134,8.0,79,it,"Family, Fantasy",2,True,False,Released
734002,The Peasants,2023-10-13,2023,7475000,10064347,115,3.0577,7.5,161,pl,"Animation, History, Drama",3,False,False,Released
734185,Friend,2018-12-21,2018,1,1,37,0.084,6.7,17,de,"Drama, Mystery, Crime",3,False,False,Released
734253,Adipurush,2023-06-16,2023,63000000,54300000,179,1.9479,4.6,105,hi,"Action, Adventure, Fantasy",3,False,False,Released
735697,Incredible But True,2022-06-15,2022,4340000,2329813,74,0.6938,6.0,427,fr,"Comedy, Fantasy, Mystery",3,False,False,Released
736137,The Forgotten,2019-10-09,2019,625000,1420,105,0.4217,6.3,11,uk,Drama,1,False,False,Released
738652,Copshop,2021-09-09,2021,43500000,6807158,108,3.7634,6.296,899,en,"Thriller, Crime, Action",3,False,False,Released
739405,Operation Fortune: Ruse de Guerre,2023-01-04,2023,50000000,48983306,114,7.4932,6.46,1912,en,"Action, Comedy, Thriller, Adventure",4,False,False,Released
743203,The Flying Ship,2024-03-21,2024,7700000,12886684,100,1.374,5.0,11,ru,"Comedy, Music, Family, Fantasy",4,False,False,Released
743563,Vikram,2022-06-02,2022,15354648,54172014,174,2.8614,7.6,159,ta,"Action, Crime, Thriller",3,True,False,Released
744275,After We Fell,2021-09-01,2021,14000000,21753705,99,38.3316,7.005,2725,en,"Drama, Romance",2,True,False,Released
744276,After Ever Happy,2022-08-24,2022,14000000,19238073,95,5.9658,6.769,1363,en,"Romance, Drama",2,True,False,Released
744594,White Noise,2022-11-25,2022,100000000,71476,136,1.7704,5.583,795,en,"Comedy, Drama",2,False,False,Released
745611,Delicious,2021-09-08,2021,5000000,8356097,112,1.5789,6.9,289,fr,"History, Comedy, Drama",3,False,False,Released
746036,The Fall Guy,2024-04-24,2024,125000000,181073291,127,14.328,6.957,3661,en,"Action, Comedy, Romance",3,False,False,Released
747188,Asteroid City,2023-06-08,2023,25000000,53857743,105,5.7008,6.5,2453,en,"Comedy, Drama",2,False,False,Released
